iter	Passed	Remaining
1288	80305	106595
1289	80378	106548
1290	80440	106484
1291	80517	106442
1292	80572	106370
1293	80627	106298
1294	80688	106234
1295	80747	106168
1296	80831	106134
1297	80881	106055
1298	80940	105989
1299	80999	105921
1300	81045	105838
1301	81102	105770
1302	81176	105722
1303	81238	105659
1304	81324	105628
1305	81385	105563
1306	81446	105500
1307	81505	105434
1308	81583	105391
1309	81655	105342
1310	81713	105273
1311	81774	105209
1312	81857	105174
1313	81932	105128
1314	81988	105057
1315	82042	104984
1316	82096	104911
1317	82179	104875
1318	82230	104798
1319	82288	104731
1320	82348	104664
1321	82398	104587
1322	82463	104528
1323	82520	104459
1324	82589	104406
1325	82641	104330
1326	82708	104273
1327	82751	104187
1328	82832	104148
1329	82885	104074
1330	82965	104034
1331	83014	103954
1332	83083	103900
1333	83143	103835
1334	83222	103793
1335	83308	103761
1336	83365	103692
1337	83431	103635
1338	83481	103557
1339	83553	103506
1340	83627	103458
1341	83711	103422
1342	83776	103364
1343	83840	103303
1344	83904	103243
1345	83987	103206
1346	84049	103142
1347	84097	103063
1348	84149	102988
1349	84197	102908
1350	84261	102848
1351	84301	102757
1352	84354	102683
1353	84401	102603
1354	84444	102517
1355	84513	102463
1356	84578	102404
1357	84641	102342
1358	84702	102278
1359	84771	102224
1360	84831	102159
1361	84877	102076
1362	84939	102014
1363	85018	101972
1364	85058	101883
1365	85118	101817
1366	85165	101738
1367	85215	101660
1368	85254	101570
1369	85294	101481
1370	85350	101412
1371	85438	101380
1372	85498	101315
1373	85567	101261
1374	85636	101206
1375	85683	101126
1376	85737	101054
1377	85803	100996
1378	85872	100941
1379	85944	100891
1380	86021	100846
1381	86075	100773
1382	86109	100679
1383	86157	100600
1384	86212	100529
1385	86266	100457
1386	86327	100393
1387	86387	100329
1388	86440	100256
1389	86496	100186
1390	86553	100117
1391	86608	100047
1392	86677	99993
1393	86724	99913
1394	86783	99847
1395	86858	99799
1396	86903	99718
1397	86976	99668
1398	87050	99619
1399	87117	99562
1400	87192	99515
1401	87262	99461
1402	87327	99402
1403	87387	99337
1404	87432	99256
1405	87487	99185
1406	87539	99111
1407	87600	99048
1408	87645	98966
1409	87693	98888
1410	87751	98821
1411	87821	98767
1412	87910	98736
1413	87993	98696
1414	88040	98618
1415	88089	98540
1416	88156	98484
1417	88207	98409
1418	88265	98342
1419	88322	98274
1420	88410	98240
1421	88446	98149
1422	88491	98068
1423	88556	98008
1424	88611	97938
1425	88684	97889
1426	88742	97821
1427	88785	97738
1428	88844	97673
1429	88904	97608
1430	88963	97542
1431	89026	97481
1432	89077	97407
1433	89135	97339
1434	89187	97266
1435	89265	97222
1436	89308	97138
1437	89357	97062
1438	89408	96988
1439	89480	96936
1440	89523	96854
1441	89573	96779
1442	89644	96726
1443	89708	96666
1444	89756	96589
1445	89814	96522
1446	89864	96447
1447	89922	96381
1448	89971	96304
1449	90039	96248
1450	90120	96207
1451	90168	96129
1452	90218	96055
1453	90266	95978
1454	90346	95934
1455	90424	95889
1456	90488	95829
1457	90535	95751
1458	90604	95696
1459	90665	95633
1460	90706	95549
1461	90770	95489
1462	90849	95444
1463	90895	95365
1464	90975	95322
1465	91042	95265
1466	91085	95183
1467	91148	95121
1468	91195	95044
1469	91248	94973
1470	91322	94923
1471	91375	94852
1472	91443	94796
1473	91489	94716
1474	91533	94636
1475	91597	94575
1476	91641	94496
1477	91703	94433
1478	91768	94374
1479	91826	94308
1480	91882	94240
1481	91938	94172
1482	92016	94126
1483	92070	94055
1484	92120	93981
1485	92182	93919
1486	92229	93842
1487	92288	93776
1488	92338	93702
1489	92416	93656
1490	92484	93601
1491	92528	93521
1492	92593	93462
1493	92664	93408
1494	92717	93337
1495	92788	93284
1496	92860	93232
1497	92921	93169
1498	92994	93118
1499	93059	93059
1500	93114	92990
1501	93177	92929
1502	93249	92876
1503	93320	92823
1504	93390	92770
1505	93443	92698
1506	93499	92630
1507	93555	92563
1508	93626	92509
1509	93693	92452
1510	93748	92383
1511	93810	92321
1512	93867	92254
1513	93920	92183
1514	93964	92103
1515	94015	92030
1516	94082	91973
1517	94164	91930
1518	94235	91878
1519	94288	91807
1520	94360	91754
1521	94407	91678
1522	94456	91603
1523	94514	91537
1524	94591	91490
1525	94642	91417
1526	94697	91348
1527	94757	91284
1528	94805	91209
1529	94877	91156
1530	94937	91093
1531	94995	91027
1532	95045	90953
1533	95098	90882
1534	95169	90829
1535	95209	90746
1536	95277	90689
1537	95339	90628
1538	95388	90554
1539	95427	90469
1540	95489	90408
1541	95547	90342
1542	95604	90276
1543	95679	90226
1544	95743	90166
1545	95809	90107
1546	95877	90052
1547	95918	89969
1548	95978	89906
1549	96034	89838
1550	96111	89790
1551	96156	89712
1552	96243	89674
1553	96293	89600
1554	96363	89546
1555	96436	89495
1556	96487	89422
1557	96542	89354
1558	96598	89287
1559	96675	89239
1560	96753	89191
1561	96810	89124
1562	96865	89056
1563	96921	88989
1564	96971	88916
1565	97023	88844
1566	97075	88773
1567	97130	88706
1568	97195	88646
1569	97263	88590
1570	97312	88516
1571	97368	88449
1572	97451	88406
1573	97502	88334
1574	97557	88266
1575	97604	88191
1576	97688	88149
1577	97760	88096
1578	97813	88026
1579	97879	87967
1580	97932	87897
1581	97987	87829
1582	98045	87763
1583	98097	87693
1584	98180	87650
1585	98234	87581
1586	98283	87508
1587	98332	87433
1588	98397	87374
1589	98446	87301
1590	98508	87239
1591	98562	87171
1592	98620	87105
1593	98703	87062
1594	98783	87015
1595	98838	86948
1596	98917	86900
1597	98994	86852
1598	99052	86787
1599	99090	86704
1600	99153	86643
1601	99205	86572
1602	99284	86525
1603	99331	86450
1604	99378	86376
1605	99453	86325
1606	99503	86252
1607	99557	86183
1608	99636	86137
1609	99690	86068
1610	99741	85996
1611	99797	85929
1612	99844	85855
1613	99890	85779
1614	99965	85728
1615	100025	85665
1616	100076	85594
1617	100129	85525
1618	100206	85475
1619	100283	85426
1620	100343	85362
1621	100408	85303
1622	100472	85243
1623	100525	85174
1624	100590	85114
1625	100642	85044
1626	100697	84977
1627	100751	84908
1628	100806	84840
1629	100870	84780
1630	100918	84707
1631	100974	84640
1632	101027	84571
1633	101083	84504
1634	101139	84437
1635	101198	84373
1636	101245	84298
1637	101298	84229
1638	101338	84150
1639	101396	84084
1640	101456	84021
1641	101515	83957
1642	101571	83890
1643	101624	83821
1644	101683	83757
1645	101739	83690
1646	101793	83622
1647	101843	83551
1648	101896	83482
1649	101942	83407
1650	102013	83353
1651	102086	83300
1652	102128	83222
1653	102188	83159
1654	102262	83107
1655	102337	83056
1656	102400	82995
1657	102446	82920
1658	102492	82846
